business_id,industry,city,years_in_operation,number_of_employees,annual_revenue_egp,annual_expenses_egp,annual_profit_egp,profit_margin,revenue_growth_rate,customer_growth_rate,monthly_customers,market_demand_score,competition_level,owner_dependency_score,scalability_score,location_score,revenue_stability_score,valuation_egp
EGY-SME-01085,Service Business,Luxor,13,32,11168361.38,8744885.08,2423476.3,0.217,0.1889,0.2185,339,2,6,1,1,3,6,19033000
EGY-SME-05981,Education Center,Port Said,5,16,7946542.67,5613794.4,2332748.26,0.2936,-0.0265,-0.0292,1379,10,7,10,9,1,6,14050000
EGY-SME-01473,Service Business,Aswan,3,6,3995444.07,3229872.35,765571.73,0.1916,0.2281,0.2844,131,5,8,8,2,9,6,7581000
EGY-SME-00451,E-commerce,Luxor,16,23,10930807.74,9400781.83,1530025.91,0.14,0.0799,0.0733,4735,3,6,7,1,1,1,11983000
EGY-SME-01852,Service Business,Ismailia,18,24,4600119.44,3589364.58,1010754.87,0.2197,-0.1943,-0.2,733,1,7,8,9,1,10,8219000
EGY-SME-10187,Retail Store,Cairo,15,3,9415523.93,8545873.64,869650.3,0.0924,0.2948,0.2142,166,3,5,5,3,4,1,14844026
EGY-SME-03747,Education Center,Aswan,4,18,820993.39,665724.09,155269.3,0.1891,0.0266,0.03,347,5,1,1,7,6,10,1572000
EGY-SME-10420,Retail Store,Faiyum,8,10,5046011.79,2796843.12,2249168.67,0.4457,0.3263,0.029,417,5,6,1,1,4,6,9471402
EGY-SME-03324,Clinic/Medical,Alexandria,8,2,8660581.8,6825224.89,1835356.91,0.2119,0.2408,0.2089,376,4,5,8,1,10,5,10696000
EGY-SME-00294,Retail Store,Suez,7,24,18679908.54,15245530.94,3434377.6,0.1839,-0.1508,-0.1466,2715,5,10,7,3,6,4,20697000
EGY-SME-01251,E-commerce,Giza,5,39,6962023.89,5197805.15,1764218.74,0.2534,-0.1908,-0.2,3734,10,5,6,8,8,6,12688000
EGY-SME-01146,Service Business,Suez,20,7,11458772.04,9924089.05,1534682.99,0.1339,-0.1933,-0.2,1047,9,10,10,5,1,2,11863000
EGY-SME-02456,Restaurant/Cafe,Cairo,14,10,10172143.27,8883949.62,1288193.64,0.1266,0.3467,0.3162,2949,1,4,2,5,8,2,14099000
EGY-SME-06179,Restaurant/Cafe,Giza,2,25,4759263.85,4336971.02,422292.83,0.0887,-0.1836,-0.2,2850,3,4,9,10,4,7,6436000
EGY-SME-03520,Restaurant/Cafe,Cairo,10,19,5396276.14,4570709.81,825566.33,0.153,-0.1273,-0.113,2315,9,3,1,2,2,2,5579000
EGY-SME-07018,Restaurant/Cafe,Cairo,3,5,6361953.65,5629354.26,732599.39,0.1152,-0.1829,-0.2,378,1,10,6,6,5,5,5285000
EGY-SME-01954,E-commerce,Suez,6,26,17770612.91,12748679.38,5021933.53,0.2826,0.0137,0.0138,2686,8,4,2,1,1,4,26463000
EGY-SME-10401,Retail Store,Giza,12,17,3959535.89,3112870.08,846665.81,0.2138,0.0627,0.0596,2714,3,4,9,3,1,8,7330745
EGY-SME-11509,Restaurant/Cafe,Cairo,13,24,1186111.55,909276.1,276835.46,0.2334,-0.2458,-0.0021,1580,6,3,8,5,7,8,1154079
EGY-SME-08318,E-commerce,Aswan,3,34,14186932.82,11337395.41,2849537.41,0.2009,-0.1757,-0.1456,1380,3,8,10,9,1,8,18511000
EGY-SME-06392,Retail Store,Alexandria,15,7,7004159.96,5685599.87,1318560.09,0.1883,0.1076,0.1074,2003,8,4,5,8,8,2,12502000
EGY-SME-10557,Restaurant/Cafe,Suez,1,4,14085620.18,8255276.05,5830344.13,0.4139,0.0078,-0.1499,2004,5,6,6,7,6,10,24256576
EGY-SME-00853,Restaurant/Cafe,Shubra El Kheima,13,22,14041293.06,12044980.52,1996312.54,0.1422,0.2513,0.2988,1151,5,9,6,10,2,9,25889000
EGY-SME-01495,Education Center,Giza,6,8,2058111.8,1583179.73,474932.07,0.2308,0.1021,0.0984,1385,1,6,1,1,5,6,3822000
EGY-SME-02860,Restaurant/Cafe,Cairo,6,20,14817602.99,13292339.3,1525263.7,0.1029,-0.1418,-0.1783,974,6,6,2,1,9,9,18380000
EGY-SME-04346,Retail Store,Cairo,13,7,6008981.8,5286440.07,722541.73,0.1202,0.3593,0.2864,1174,3,8,7,3,9,9,9197000
EGY-SME-07415,Retail Store,Cairo,15,16,5632492.33,4813401.75,819090.58,0.1454,0.0491,0.0448,1757,4,6,10,3,1,7,6212000
EGY-SME-10520,Tech Startup,Cairo,20,51,57644297.91,51359660.28,6284637.63,0.109,0.4908,0.2107,2730,7,10,8,7,6,3,97708963
EGY-SME-01806,E-commerce,Cairo,15,2,20428509.96,18284090.89,2144419.07,0.105,-0.1138,-0.1208,3864,4,9,5,8,7,5,22843000
EGY-SME-08531,Service Business,Cairo,19,17,3332965.94,2648782.32,684183.62,0.2053,-0.1497,-0.1409,698,2,9,9,6,6,10,4295000
EGY-SME-06740,Service Business,Giza,10,27,7354746.37,5787521.14,1567225.23,0.2131,0.367,0.3636,74,6,4,8,10,10,1,14023000
EGY-SME-10380,Restaurant/Cafe,Aswan,10,14,8470223.11,4712283.51,3757939.6,0.4437,-0.0529,-0.0045,835,4,9,6,5,2,7,15577130
EGY-SME-07088,Education Center,Cairo,2,23,4516761.06,3824959.11,691801.95,0.1532,0.117,0.0933,1171,7,2,7,5,2,6,8404000
EGY-SME-10835,Retail Store,Mansoura,10,11,8268116.02,5134439.97,3133676.05,0.379,0.0819,-0.142,1257,9,9,7,1,10,6,14278451
EGY-SME-00189,Clinic/Medical,Cairo,11,3,7289473.2,4826087.37,2463385.83,0.3379,-0.1267,-0.1289,979,3,9,10,5,10,2,7975000
EGY-SME-01124,Service Business,Port Said,17,5,8015505.47,6998145.64,1017359.82,0.1269,0.1407,0.1351,1128,4,10,10,5,8,9,10180000
EGY-SME-11363,Clinic/Medical,Suez,1,8,10750894.98,6314161.39,4436733.59,0.4127,0.1383,0.193,462,3,3,9,7,2,6,19453385
EGY-SME-11929,Restaurant/Cafe,Giza,11,24,10505053.58,6395042.0,4110011.58,0.3912,0.0937,0.3744,789,2,7,9,9,2,10,19247535
EGY-SME-06587,Retail Store,Cairo,3,24,12940682.54,10792377.09,2148305.45,0.166,0.1363,0.1464,2713,4,4,7,10,10,7,23828000
EGY-SME-11992,Service Business,Giza,20,17,7308338.53,5463676.41,1844662.12,0.2524,0.0954,0.2214,1593,7,9,10,5,9,7,8747507
EGY-SME-09406,Retail Store,Cairo,16,22,4547254.05,3925828.08,621425.97,0.1367,-0.1248,-0.0886,3911,3,5,8,6,1,2,5664000
EGY-SME-06758,Clinic/Medical,Faiyum,4,2,2830019.53,2117240.7,712778.84,0.2519,0.1484,0.1448,55,10,9,5,6,5,5,5754000
EGY-SME-03707,E-commerce,Giza,13,22,16726123.92,14791956.45,1934167.47,0.1156,-0.0395,-0.0426,2031,9,8,2,8,2,8,28483000
EGY-SME-06770,Retail Store,Giza,11,7,15451176.49,12881531.04,2569645.45,0.1663,0.1946,0.2343,548,5,2,3,2,4,7,28009000
EGY-SME-05293,Restaurant/Cafe,Suez,1,12,14118024.81,11781353.0,2336671.81,0.1655,0.1964,0.2333,386,7,5,7,5,3,10,23117000
EGY-SME-01595,E-commerce,Ismailia,5,24,17595528.1,14148777.55,3446750.55,0.1959,0.2951,0.2129,3029,5,4,9,7,8,9,35322000
EGY-SME-11732,Service Business,Asyut,3,12,2600447.04,1824640.97,775806.07,0.2983,-0.0769,-0.048,659,7,5,7,3,5,7,4465430
EGY-SME-02590,E-commerce,Luxor,1,20,4589271.32,3971106.74,618164.58,0.1347,0.2459,0.2954,3117,1,6,9,5,7,3,5646000
EGY-SME-00501,Education Center,Cairo,8,22,4354192.23,3675497.11,678695.12,0.1559,-0.0291,-0.0214,1179,10,6,1,3,8,4,6705000
EGY-SME-03600,Education Center,Zagazig,6,25,2595644.7,1850222.45,745422.25,0.2872,0.0183,0.0155,516,8,1,8,9,5,7,5867000
EGY-SME-00291,Restaurant/Cafe,Giza,10,21,2331063.56,1981172.99,349890.57,0.1501,-0.0668,-0.0665,2316,10,6,10,4,3,9,3348000
EGY-SME-05377,Clinic/Medical,Asyut,3,15,9671626.9,6998621.22,2673005.68,0.2764,0.0562,0.0504,551,4,7,4,8,7,6,18705000
EGY-SME-11711,Retail Store,Cairo,8,7,4945694.64,3648063.74,1297630.9,0.2624,0.3266,0.2369,2459,9,1,10,3,9,4,8436128
EGY-SME-10792,Tech Startup,Cairo,2,86,2154095.97,1202331.6,951764.38,0.4418,0.261,0.2127,2212,9,7,9,3,5,10,4277517
EGY-SME-02933,Restaurant/Cafe,Giza,16,13,14238257.23,12775357.01,1462900.23,0.1027,0.0534,0.0441,2063,10,8,3,6,6,6,20504000
EGY-SME-03563,Restaurant/Cafe,Shubra El Kheima,13,20,6646795.28,6052077.84,594717.44,0.0895,0.2365,0.2815,1469,9,9,7,4,6,2,7453000
EGY-SME-04973,Clinic/Medical,Cairo,12,2,4349031.97,3214339.35,1134692.62,0.2609,0.1219,0.1321,872,6,5,3,5,5,1,7361000
EGY-SME-05273,Retail Store,Alexandria,20,21,19893369.24,16567643.88,3325725.36,0.1672,0.1147,0.0913,318,8,5,8,4,3,3,27538000
EGY-SME-08527,Retail Store,Cairo,20,9,5058113.75,4403044.55,655069.2,0.1295,0.0786,0.0926,1286,2,6,9,9,2,3,6747000
EGY-SME-03469,Service Business,Cairo,8,24,6364368.75,5538994.49,825374.26,0.1297,-0.0045,-0.0048,686,10,7,10,5,6,8,9998000
EGY-SME-00591,Restaurant/Cafe,Mansoura,16,4,7563789.16,6565476.08,998313.08,0.132,0.2165,0.2718,1474,6,9,4,10,2,8,16609000
EGY-SME-03689,Restaurant/Cafe,Cairo,16,27,1913443.91,1574601.65,338842.26,0.1771,-0.0765,-0.0866,935,6,6,2,1,2,10,2721000
EGY-SME-08601,Retail Store,Alexandria,6,24,17054898.2,14867784.49,2187113.71,0.1282,-0.1981,-0.2,3797,9,8,1,4,9,1,17391000
EGY-SME-02272,Retail Store,Cairo,18,18,7914559.99,7006322.81,908237.18,0.1148,0.21,0.2174,536,10,10,3,8,1,1,15934000
EGY-SME-07443,Restaurant/Cafe,Faiyum,8,12,9033256.19,8254728.92,778527.26,0.0862,-0.0776,-0.0546,314,9,3,9,2,9,9,10787000
EGY-SME-05823,E-commerce,Tanta,15,15,11802294.7,9140125.68,2662169.02,0.2256,0.3399,0.2558,868,2,5,2,10,2,9,28589000
EGY-SME-02770,Education Center,Alexandria,14,5,3946888.67,3221411.5,725477.16,0.1838,-0.0368,-0.0341,903,8,2,3,3,2,3,5179000
EGY-SME-01092,Education Center,Tanta,20,11,6675935.57,5025304.74,1650630.83,0.2473,-0.0841,-0.1058,1809,9,3,7,2,8,2,10122000
EGY-SME-02772,Retail Store,Shubra El Kheima,15,23,5418782.58,4476452.93,942329.64,0.1739,-0.0525,-0.0551,3827,4,4,10,9,3,5,6954000
EGY-SME-03255,Retail Store,Cairo,3,11,2387776.29,1959177.99,428598.3,0.1795,0.1522,0.1852,3780,6,5,5,10,2,5,5351000
EGY-SME-05054,Restaurant/Cafe,Faiyum,10,24,7294783.14,6195656.37,1099126.77,0.1507,-0.018,-0.0149,2620,2,5,1,1,6,5,10086000
EGY-SME-08006,Retail Store,Cairo,13,7,11614013.38,10344280.08,1269733.3,0.1093,0.3047,0.3459,2533,2,9,6,5,1,1,15611000
EGY-SME-00778,E-commerce,Mansoura,10,2,24965741.64,21276286.71,3689454.93,0.1478,0.1313,0.1399,2499,1,10,2,2,10,8,37437000
EGY-SME-09432,Restaurant/Cafe,Cairo,7,16,5358689.06,4594261.02,764428.04,0.1427,0.038,0.041,2637,4,1,4,10,10,7,8167000
EGY-SME-00300,Restaurant/Cafe,Asyut,4,12,5874736.61,5296700.98,578035.63,0.0984,0.2474,0.2274,518,10,8,5,2,7,3,8715000
EGY-SME-09884,Service Business,Cairo,19,10,5303295.1,4513822.78,789472.33,0.1489,0.1045,0.1247,402,6,1,4,3,1,6,9570000
EGY-SME-01091,Service Business,Damietta,1,20,10741433.93,8973752.39,1767681.54,0.1646,-0.0114,-0.0127,185,10,8,9,2,8,4,10525000
EGY-SME-01195,Restaurant/Cafe,Cairo,10,5,10149131.74,8713369.39,1435762.35,0.1415,0.3407,0.4,1663,2,3,8,1,10,7,14478000
EGY-SME-08181,Restaurant/Cafe,Ismailia,14,14,12793838.12,11636006.28,1157831.84,0.0905,0.2412,0.1911,1816,4,4,3,7,8,9,28290000
EGY-SME-05466,Clinic/Medical,Port Said,9,17,8670844.27,6736630.37,1934213.9,0.2231,0.1568,0.1281,515,9,6,6,4,3,3,12643000
EGY-SME-08742,Retail Store,Alexandria,17,14,16698294.39,13699561.42,2998732.98,0.1796,0.185,0.1365,346,1,8,1,9,10,1,37337000
EGY-SME-00533,Tech Startup,Damietta,19,13,77309860.83,48447014.38,28862846.45,0.3733,0.3942,0.4,2335,10,6,9,4,2,5,205849000
EGY-SME-03264,Restaurant/Cafe,Luxor,13,25,4350961.52,3746278.48,604683.04,0.139,0.0456,0.0356,1749,5,2,4,6,4,10,7899000
EGY-SME-00972,Service Business,Zagazig,4,13,3982310.44,3393104.57,589205.87,0.148,-0.0998,-0.1219,1277,3,5,9,8,2,5,4828000
EGY-SME-11381,Education Center,Port Said,19,25,7023527.18,4993364.12,2030163.06,0.2891,0.3487,0.5363,542,10,8,2,10,6,5,18445692
EGY-SME-04085,Restaurant/Cafe,Cairo,2,10,10031583.73,8812714.68,1218869.05,0.1215,-0.1912,-0.2,1963,5,1,1,3,2,8,14474000
EGY-SME-01114,Clinic/Medical,Alexandria,7,17,1809066.44,1236494.18,572572.27,0.3165,0.0168,0.0204,889,9,2,2,3,5,1,3396000
EGY-SME-03709,Retail Store,Aswan,12,7,19631432.52,16511069.82,3120362.7,0.1589,0.1907,0.1926,1375,6,2,3,6,4,1,33018000
EGY-SME-06713,E-commerce,Giza,11,23,4305951.13,3241857.58,1064093.55,0.2471,-0.0125,-0.014,1026,6,9,6,3,4,7,6007000
EGY-SME-01593,Restaurant/Cafe,Alexandria,19,7,12070395.58,10045075.87,2025319.7,0.1678,-0.0403,-0.03,2567,1,6,7,1,5,8,13299000
EGY-SME-02392,Restaurant/Cafe,Zagazig,7,7,9238066.36,7901590.97,1336475.39,0.1447,-0.004,-0.0048,515,9,8,5,8,4,9,17056000
EGY-SME-07925,Service Business,Alexandria,11,3,10634723.38,8347785.72,2286937.66,0.215,0.0569,0.0485,1471,3,7,2,5,7,4,18005000
EGY-SME-05886,Retail Store,Cairo,19,18,9370901.11,7567842.05,1803059.06,0.1924,0.178,0.1278,2807,3,2,2,9,2,7,20435000
EGY-SME-07308,Retail Store,Tanta,16,15,8727260.52,7322574.7,1404685.82,0.161,0.2676,0.2265,3524,8,2,10,4,7,6,16068000
EGY-SME-05728,Restaurant/Cafe,Luxor,11,29,14355097.54,12664707.95,1690389.59,0.1178,-0.1024,-0.1203,1715,1,7,7,5,5,7,16838000
EGY-SME-01083,Retail Store,Alexandria,5,10,7684293.81,6540105.63,1144188.18,0.1489,-0.1781,-0.1776,2404,3,5,2,4,8,8,8697000
EGY-SME-05642,Service Business,Alexandria,4,11,9424603.74,7507218.05,1917385.69,0.2034,0.3385,0.3047,232,7,9,7,5,8,4,18464000
EGY-SME-03446,Education Center,Ismailia,8,15,4913231.39,3964357.94,948873.45,0.1931,0.3408,0.3686,1197,6,8,8,10,6,10,11387000
EGY-SME-11689,Retail Store,Alexandria,3,17,9504513.36,7548081.01,1956432.35,0.2058,-0.1184,-0.1901,1232,7,9,8,1,8,8,9870419
EGY-SME-08178,E-commerce,Alexandria,12,34,22981646.79,16131871.16,6849775.63,0.2981,0.1512,0.1696,4070,10,10,8,6,7,7,46435000
EGY-SME-08864,Education Center,Cairo,6,28,5437506.65,4443335.05,994171.6,0.1828,-0.0742,-0.0667,992,6,9,1,5,1,9,7722000
EGY-SME-02021,Tech Startup,Alexandria,18,52,38159971.85,31330095.66,6829876.2,0.179,0.3945,0.4,2042,7,5,8,1,7,6,70086000
EGY-SME-09737,Education Center,Giza,13,17,5801505.45,4301941.5,1499563.95,0.2585,0.3957,0.4,1223,1,3,6,7,7,6,14354000
EGY-SME-01804,Retail Store,Aswan,8,15,3404203.85,2994009.81,410194.04,0.1205,0.2675,0.3368,3850,5,3,9,5,7,5,5627000
EGY-SME-11634,Restaurant/Cafe,Alexandria,20,21,10275034.2,9456272.41,818761.79,0.0797,0.2722,0.4347,2471,9,4,9,8,6,4,17917771
EGY-SME-04099,Retail Store,Suez,3,8,12303884.74,10539964.42,1763920.32,0.1434,0.1721,0.2004,1669,2,3,6,8,9,8,22555000
EGY-SME-04890,Education Center,Zagazig,5,6,1595423.1,1211313.05,384110.05,0.2408,0.2949,0.3362,192,10,9,9,1,7,9,3070000
EGY-SME-08564,Service Business,Alexandria,2,3,8654405.13,7325095.06,1329310.08,0.1536,0.0069,0.0074,1297,7,4,1,1,8,10,13324000
EGY-SME-02760,Restaurant/Cafe,Alexandria,6,27,7411621.06,6467480.75,944140.31,0.1274,-0.1781,-0.2,2733,6,8,2,6,8,3,9181000
EGY-SME-01643,Clinic/Medical,Alexandria,9,15,8735558.3,6124141.94,2611416.36,0.2989,0.1342,0.1444,187,10,6,4,8,10,6,16914000
EGY-SME-10364,Service Business,Tanta,1,11,6887937.67,5654456.7,1233480.97,0.1791,0.0317,0.2166,473,1,1,7,7,8,6,15508634
EGY-SME-08758,Retail Store,Cairo,18,8,14606233.61,13018338.41,1587895.21,0.1087,0.1891,0.2092,3469,6,1,8,10,8,3,31221000
EGY-SME-08662,Retail Store,Zagazig,13,3,13350674.02,10714818.43,2635855.59,0.1974,0.3508,0.295,1515,6,1,7,3,4,2,22282000
EGY-SME-07482,Restaurant/Cafe,Faiyum,17,6,14758782.2,12238613.86,2520168.34,0.1708,0.2115,0.2634,368,9,2,3,6,2,1,23271000
EGY-SME-04644,Restaurant/Cafe,Shubra El Kheima,14,19,4346533.39,3992518.78,354014.6,0.0814,0.2069,0.223,450,8,10,1,9,6,10,8303000
EGY-SME-08262,Restaurant/Cafe,Alexandria,6,19,2973564.35,2680080.19,293484.16,0.0987,0.1044,0.1177,2396,2,7,7,3,6,3,3021000
EGY-SME-05387,Retail Store,Cairo,8,13,9405839.11,7537838.26,1868000.85,0.1986,0.1055,0.1279,2205,6,1,5,4,2,9,16069000
EGY-SME-09361,Clinic/Medical,Cairo,4,6,6571525.83,4641537.28,1929988.55,0.2937,0.0547,0.0406,952,2,9,7,1,8,8,10580000
EGY-SME-02089,Service Business,Shubra El Kheima,12,4,9830482.47,8546901.71,1283580.76,0.1306,-0.1753,-0.1784,62,6,5,4,1,5,3,11272000
EGY-SME-04008,Retail Store,Shubra El Kheima,14,15,17494320.76,15702745.15,1791575.61,0.1024,0.3865,0.2822,2593,5,2,3,2,7,5,27096000
EGY-SME-00047,Retail Store,Cairo,1,5,19182162.11,16144856.12,3037305.99,0.1583,0.1078,0.1337,1019,6,4,1,5,9,10,36632000
EGY-SME-10782,Service Business,Cairo,12,40,5395975.59,3470806.3,1925169.29,0.3568,-0.084,-0.1216,1631,1,2,5,3,5,5,6487398
EGY-SME-01150,Service Business,Asyut,18,29,5014134.61,4287353.72,726780.89,0.1449,0.0951,0.1086,981,9,5,5,2,10,2,5864000
EGY-SME-09187,E-commerce,Tanta,8,35,20104192.66,14958242.11,5145950.56,0.256,0.1686,0.1641,752,2,1,8,4,2,9,37251000
EGY-SME-09335,Retail Store,Suez,7,11,15096890.72,13120077.62,1976813.1,0.1309,0.0688,0.0761,3646,10,10,6,2,9,5,19951000
EGY-SME-00896,Restaurant/Cafe,Cairo,6,4,12633790.84,10564045.03,2069745.81,0.1638,0.1797,0.225,1427,7,2,2,10,6,10,31735000
EGY-SME-11265,Clinic/Medical,Giza,15,6,6880976.08,4021928.24,2859047.84,0.4155,0.2394,0.205,713,9,2,2,4,9,2,13888062
EGY-SME-07725,Service Business,Mansoura,8,2,10187715.53,8053914.01,2133801.52,0.2094,0.1914,0.1629,1295,7,9,2,4,4,5,21113000
EGY-SME-00766,Clinic/Medical,Port Said,15,10,680417.0,538160.74,142256.26,0.2091,0.1521,0.1133,263,3,4,6,5,5,1,1309000
EGY-SME-09403,Clinic/Medical,Shubra El Kheima,19,17,1382457.52,992166.37,390291.15,0.2823,0.0516,0.05,640,7,7,4,10,4,4,3085000
EGY-SME-11145,Retail Store,Aswan,1,19,17634256.37,14780566.04,2853690.33,0.1618,-0.1712,-0.08,301,9,7,6,8,8,5,31247551
EGY-SME-07956,Clinic/Medical,Mansoura,18,8,9070050.89,5946412.63,3123638.26,0.3444,0.1358,0.1619,263,8,2,1,4,9,8,23262000
EGY-SME-03579,E-commerce,Damietta,17,8,9788112.67,7013853.99,2774258.68,0.2834,-0.0782,-0.0936,2146,2,4,8,10,3,3,18580000
EGY-SME-02936,Restaurant/Cafe,Luxor,7,12,6488486.42,5869211.32,619275.09,0.0954,0.1592,0.1603,1653,5,1,10,10,3,8,10462000
EGY-SME-01567,Education Center,Cairo,6,23,1244907.99,931936.72,312971.27,0.2514,-0.1536,-0.1241,299,7,1,2,9,3,9,3034000
EGY-SME-11857,Clinic/Medical,Alexandria,9,11,3603220.87,3186069.81,417151.06,0.1158,0.5049,0.2783,246,8,5,5,4,8,8,8939756
EGY-SME-09519,Clinic/Medical,Cairo,14,6,4198588.15,2841223.34,1357364.81,0.3233,0.2898,0.2809,237,9,5,8,8,7,8,10054000
EGY-SME-01202,Restaurant/Cafe,Alexandria,13,14,6195733.78,5316210.65,879523.12,0.142,-0.0727,-0.0643,287,6,10,5,8,10,7,8928000
EGY-SME-05262,Service Business,Asyut,18,31,4116301.76,3314551.2,801750.56,0.1948,0.0781,0.0805,394,3,1,8,1,10,5,4724000
EGY-SME-03756,Restaurant/Cafe,Shubra El Kheima,5,13,3495663.85,2917238.31,578425.54,0.1655,0.3469,0.3012,620,8,3,3,2,2,3,6006000
EGY-SME-05334,Retail Store,Suez,5,23,6236763.65,5198203.44,1038560.2,0.1665,0.3899,0.3853,248,8,1,4,4,1,7,12806000
EGY-SME-11029,Clinic/Medical,Ismailia,2,14,2314884.53,2029785.32,285099.2,0.1232,0.3829,0.3246,116,9,10,6,4,3,10,6279472
EGY-SME-03038,Tech Startup,Alexandria,3,61,53548709.41,38307346.16,15241363.24,0.2846,0.072,0.0592,2547,10,10,2,4,3,4,120510000
EGY-SME-10582,Restaurant/Cafe,Giza,6,11,5759527.4,3475334.66,2284192.74,0.3966,0.3217,0.4553,270,9,10,4,6,9,5,16608716
EGY-SME-00566,Clinic/Medical,Suez,8,7,2898595.38,2057611.66,840983.72,0.2901,-0.1817,-0.1767,632,4,8,6,3,5,7,3307000
EGY-SME-08392,Restaurant/Cafe,Damietta,13,23,10129929.24,8774777.21,1355152.03,0.1338,-0.0525,-0.0464,1899,3,5,5,9,7,5,13477000
EGY-SME-02620,Retail Store,Port Said,12,2,5869365.9,5058882.59,810483.31,0.1381,-0.0263,-0.0271,2623,3,3,8,9,5,5,7659000
EGY-SME-08956,Retail Store,Faiyum,19,23,6058472.9,5380344.23,678128.68,0.1119,-0.0315,-0.0247,2409,7,4,2,10,3,4,9949000
EGY-SME-04192,Service Business,Cairo,6,12,2485760.94,1936078.61,549682.33,0.2211,-0.188,-0.2,460,7,4,9,2,1,5,2709000
EGY-SME-04924,Service Business,Giza,11,10,5572370.35,4425644.23,1146726.12,0.2058,-0.199,-0.2,1120,9,5,10,7,3,10,9261000
EGY-SME-01012,Tech Startup,Suez,15,13,79499158.73,56411504.2,23087654.53,0.2904,0.165,0.139,2697,1,5,7,2,1,1,103413000
EGY-SME-11540,Service Business,Cairo,12,22,10567311.89,6023640.53,4543671.36,0.43,0.1411,0.168,837,5,6,8,6,5,9,20292812
EGY-SME-06393,E-commerce,Shubra El Kheima,13,12,16359711.11,14044968.35,2314742.76,0.1415,0.3451,0.2952,2150,3,3,8,4,10,6,31297000
EGY-SME-11799,Retail Store,Cairo,3,24,8934688.83,7399188.4,1535500.43,0.1719,0.0974,0.2484,2893,9,3,6,6,8,4,17328359
EGY-SME-03425,Service Business,Ismailia,4,5,7539138.34,6503828.73,1035309.61,0.1373,0.1562,0.1589,587,5,1,5,1,6,7,11853000
EGY-SME-07541,Restaurant/Cafe,Giza,7,14,1040019.73,951532.5,88487.23,0.0851,0.2412,0.2367,2432,7,3,2,7,4,6,2299000
EGY-SME-08733,Retail Store,Shubra El Kheima,3,11,17998262.81,14404422.51,3593840.31,0.1997,0.103,0.1241,3536,6,8,10,8,1,1,23474000
EGY-SME-10607,E-commerce,Alexandria,19,15,12241728.85,8759819.09,3481909.76,0.2844,0.0597,0.1006,4494,10,8,2,10,5,2,37936274
EGY-SME-02109,Retail Store,Alexandria,8,21,1494043.11,1265335.73,228707.37,0.1531,-0.1596,-0.1947,2120,2,2,5,7,10,3,1716000
EGY-SME-02817,Retail Store,Tanta,11,16,12814712.08,10609462.96,2205249.13,0.1721,-0.0523,-0.0418,3515,8,10,8,6,10,4,14917000
EGY-SME-09206,Restaurant/Cafe,Mansoura,9,4,3786574.59,3184720.12,601854.47,0.1589,-0.0635,-0.0702,2155,4,8,4,2,5,8,5064000
EGY-SME-02391,Retail Store,Suez,3,21,13750930.42,11042747.64,2708182.78,0.1969,0.3795,0.3393,3988,1,9,2,10,4,8,28923000
EGY-SME-11855,E-commerce,Cairo,4,33,17962600.92,12020878.06,5941722.86,0.3308,0.278,0.1779,3854,7,8,8,8,4,10,38802323
EGY-SME-05588,Retail Store,Alexandria,11,10,5586745.39,4816880.49,769864.9,0.1378,0.2327,0.2297,1610,7,9,9,10,10,3,10972000
EGY-SME-02120,Service Business,Mansoura,12,2,11876089.95,9113130.59,2762959.36,0.2326,-0.0762,-0.0595,1193,2,8,1,5,6,2,16022000
EGY-SME-09945,Retail Store,Alexandria,7,9,2057752.05,1678367.86,379384.19,0.1844,0.1449,0.1224,2359,6,8,1,1,7,8,3737000
EGY-SME-06378,Service Business,Giza,5,23,5222934.5,4305959.72,916974.78,0.1756,-0.0689,-0.0678,1015,1,5,6,8,6,1,8448000
EGY-SME-05838,Retail Store,Giza,2,19,6893558.56,5971759.63,921798.93,0.1337,0.2786,0.3331,3921,5,10,2,5,10,6,13530000
EGY-SME-08630,Education Center,Luxor,18,10,3198056.27,2346578.11,851478.17,0.2662,0.2898,0.2459,318,7,7,5,7,4,4,6816000
EGY-SME-10179,Tech Startup,Zagazig,17,71,38036967.67,27739156.23,10297811.44,0.2707,0.519,0.2351,932,9,6,4,9,6,8,117396191
EGY-SME-10379,Restaurant/Cafe,Giza,18,12,7648352.49,6534016.01,1114336.48,0.1457,0.4352,0.4101,1069,7,9,4,4,2,3,8808993
EGY-SME-06006,Tech Startup,Cairo,5,10,57030347.18,41124464.43,15905882.75,0.2789,-0.0408,-0.0464,2170,8,6,5,1,6,8,104436000
EGY-SME-10652,Service Business,Asyut,16,23,8063522.76,6759123.51,1304399.24,0.1618,-0.2199,-0.2957,1093,7,6,3,5,5,7,15490540
EGY-SME-04914,Restaurant/Cafe,Shubra El Kheima,18,23,2056406.32,1860062.63,196343.7,0.0955,0.2292,0.1705,1973,7,8,1,10,4,10,5328000
EGY-SME-07821,Retail Store,Tanta,13,14,8972396.83,8003096.89,969299.94,0.108,0.0617,0.0479,1839,5,7,7,1,4,3,8826000
EGY-SME-01346,Retail Store,Damietta,11,9,18695021.58,15898449.99,2796571.59,0.1496,-0.1388,-0.1104,188,3,4,1,9,1,9,38049000
EGY-SME-01445,Service Business,Giza,4,8,7220936.74,6246387.71,974549.03,0.135,0.1966,0.1486,344,2,7,9,10,7,3,11441000
